Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Score_P01,Score_P02,Score_P03,Score_S01,Score_S02,Score_N01,Score_N02,Prob_P01,Prob_P02,Prob_P03,Prob_S01,Prob_S02,Prob_N01,Prob_N02,argmax_Persona_Code,argmax_Persona,argmax_RiskTier,softmax_Persona_Code,softmax_Persona,softmax_RiskTier
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,0.33333333333333337,0.8541666666666666,0.2666666666666667,0.26555555555555554,0.4285714285714286,0.6238095238095238,0.5,0.004740289592960001,0.866473531930961,0.0024337458261977016,0.002406853882260676,0.01228623072146563,0.08656193195988166,0.02509741608627334,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0,0.5666666666666667,0.7875000000000001,0.33333333333333337,0.19777777777777777,0.4285714285714286,0.7904761904761906,0.16666666666666669,0.050333157984958965,0.45805872560138067,0.004880905378631469,0.0012583170776295238,0.012650689042409893,0.4718963209692074,0.0009218839457821165,N01,Coaster (현상 유지자),Neutral,S02,Rising Star (라이징 스타),Stable
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,0.30000000000000004,0.5791666666666666,0.18333333333333332,0.30333333333333334,0.4447619047619048,0.39285714285714285,0.16666666666666669,0.03890908226795175,0.6345362184270859,0.012116413657798477,0.04022791002813296,0.165479405385737,0.09847464750075263,0.01025632273254145,P02,Onboarding Failure (온보딩 실패),High,N02,Competent Malcontent (유능한 불만자),Neutral
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,0.43333333333333335,0.7458333333333333,0.21666666666666667,0.34555555555555556,0.4428571428571429,0.6023809523809525,0.33333333333333337,0.03207181851072858,0.7299512247628112,0.003674110453332352,0.013332437007371202,0.03527645738201926,0.17389538921265865,0.011798562671078759,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,0.7000000000000001,0.5875,0.43333333333333335,0.2933333333333334,0.4447619047619048,0.8928571428571428,0.16666666666666669,0.11942195903557999,0.0387706336576688,0.008297849865580126,0.0020462245840953274,0.009302490343545158,0.8215842792671416,0.0005765632463891672,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,0.7666666666666666,0.5541666666666667,0.23333333333333336,0.07,0.4714285714285715,0.7261904761904763,0.0,0.5419987357007912,0.0647325178015548,0.002616742792683286,0.0005109911551230384,0.028300591808752915,0.3615866700430934,0.000253750698001497,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,0.23333333333333334,0.7708333333333333,0.06666666666666668,0.14222222222222222,0.9571428571428572,0.23095238095238096,0.8333333333333334,0.0004966779271046272,0.10725256815847369,9.381034289799712e-05,0.0001997028817924913,0.691098071870236,0.00048499193320279525,0.20037417688629255,S02,Rising Star (라이징 스타),Stable,N02,Competent Malcontent (유능한 불만자),Neutral
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0,0.5666666666666667,0.8875,0.33333333333333337,0.3722222222222223,0.4142857142857143,0.8119047619047619,0.33333333333333337,0.02637918007346687,0.6525634649575549,0.0025580410023735866,0.003773981786892094,0.005747503241428223,0.30641978793591074,0.0025580410023735866,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,0.43333333333333335,0.5208333333333334,0.30000000000000004,0.2888888888888889,0.4304761904761905,0.5809523809523809,0.0,0.10799662518371121,0.25907043598502977,0.02846760132458311,0.025473928920633795,0.10495467074614535,0.47261941942648056,0.0014173184134161135,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,0.3333333333333333,0.8374999999999999,0.2666666666666667,0.2777777777777778,0.9285714285714286,0.27380952380952384,0.8333333333333334,0.0014483359030162306,0.22409765371708434,0.0007436004467180618,0.000830987678732402,0.5571286577584526,0.0007986576876743436,0.21495210680832202,S02,Rising Star (라이징 스타),Stable,P02,Onboarding Failure (온보딩 실패),High
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,0.7333333333333333,0.47916666666666663,0.21666666666666667,0.47777777777777786,0.4428571428571429,0.6023809523809525,0.16666666666666669,0.6710249857560082,0.052833196049194356,0.0038272238851466142,0.05210447394404209,0.03674655457169731,0.18114223716598526,0.002321328627925924,P01,Burnout (저성과자/번아웃),High,N01,Coaster (현상 유지자),Neutral
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,0.5666666666666667,0.5291666666666667,0.33333333333333337,0.41111111111111115,0.9285714285714286,0.44047619047619047,0.5,0.02494145625270403,0.017141995479917543,0.0024186220942286826,0.005264445243808386,0.9303668287006903,0.0070612816149103926,0.012805370613740737,S02,Rising Star (라이징 스타),Stable,S02,Rising Star (라이징 스타),Stable
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,0.23333333333333334,0.5875,0.15,0.39,0.40190476190476193,0.6238095238095238,0.33333333333333337,0.010152025709045333,0.35049271774162943,0.004412052185868905,0.04863482944542824,0.05478341754047185,0.5039288903706093,0.027596067006946993,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,0.30000000000000004,0.7749999999999999,0.4166666666666667,0.1688888888888889,0.36095238095238097,0.9785714285714286,0.5,0.0009857988081903044,0.11394284993243042,0.003165666674217412,0.0002656929115949178,0.0018134313351068482,0.872542437642483,0.007284122695977129,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,0.43333333333333335,0.8208333333333333,0.25,0.19777777777777777,0.40190476190476193,0.6238095238095238,0.33333333333333337,0.01746620655612223,0.841568960783649,0.002792492669168306,0.001656509047482847,0.012755751217969707,0.11733462141835657,0.00642545830725123,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,0.3666666666666667,0.7041666666666666,0.2833333333333333,0.2777777777777778,0.4,0.8333333333333333,0.33333333333333337,0.007167183926146903,0.2094558169700224,0.00311484529434417,0.002946517400364549,0.010002610940207917,0.7621775137771885,0.005135511691725439,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,0.9333333333333332,0.7875000000000001,0.06666666666666668,0.19777777777777777,0.48571428571428577,0.5380952380952382,0.16666666666666669,0.7908334929715515,0.1839665799385522,0.0001362070365838578,0.0005053681467280385,0.0089970519942744,0.015191050799855917,0.00037024911245415706,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,0.2666666666666667,0.6499999999999999,0.45,0.4277777777777778,0.3095238095238096,0.769047619047619,0.5,0.004498103004733653,0.2078858408004863,0.028134289145615225,0.022528177623370477,0.006904871534386341,0.6836631169410045,0.04638560095040354,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,0.33333333333333337,0.5416666666666666,0.33333333333333337,0.3255555555555556,0.3466666666666667,0.6666666666666667,0.0,0.024896496120663768,0.1999486150638825,0.024896496120663768,0.02303349124211651,0.028447503573223083,0.6978892404424718,0.0008881574369784541,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,0.4666666666666667,0.8708333333333333,0.33333333333333337,0.2777777777777778,0.4428571428571429,0.769047619047619,0.5,0.012332096665920922,0.7019569064264408,0.003250705388103252,0.0018651033362338434,0.009719266090438114,0.2536650947585412,0.017210827334321964,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,0.6333333333333334,0.575,0.2833333333333333,0.30444444444444446,0.4323809523809524,0.5380952380952382,0.16666666666666669,0.4640790821506363,0.25897243825675964,0.014013973981980399,0.01730795261286715,0.06221095837249367,0.17905159794741896,0.004363996677843991,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,0.9333333333333332,0.55,0.4833333333333333,0.31444444444444447,0.2952380952380953,0.6238095238095238,0.0,0.924347138316248,0.020000441705251247,0.01026856915968939,0.0018968579429051184,0.00156539049580455,0.04183986514618394,8.173723391768633e-05,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,0.8333333333333334,0.6708333333333334,0.33333333333333337,0.2877777777777778,0.36095238095238097,0.6452380952380953,0.16666666666666669,0.7296495859450731,0.14367652228049094,0.0049163402380025594,0.0031174296871871302,0.0064802226920673825,0.11123132243097154,0.0009285767262072953,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,0.43333333333333335,0.6083333333333334,0.30000000000000004,0.4455555555555556,0.32190476190476197,0.6238095238095238,0.16666666666666669,0.06551514625707074,0.3770136359698463,0.01726960505659712,0.07403245504151261,0.021498768236987043,0.4401181709686785,0.004552218469307884,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,0.6333333333333334,0.375,0.5,0.37777777777777777,0.31333333333333335,0.5166666666666666,0.0,0.5647453441212219,0.04265061006577683,0.14886525647453525,0.04385195736732633,0.023020264912901857,0.17586352085010715,0.0010030462081306835,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,0.5,0.7749999999999999,0.48333333333333334,0.30666666666666664,0.32761904761904764,0.3285714285714286,0.33333333333333337,0.0550020758099274,0.8603772247609046,0.04655825200415167,0.007956885012554543,0.009811561180997736,0.009905451005546795,0.010388550225917321,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,0.23333333333333334,0.5375,0.06666666666666668,0.2777777777777778,0.4,0.6666666666666667,0.16666666666666669,0.009461241236095009,0.19811947345575295,0.001786997642059043,0.014755974148340003,0.0500924475896018,0.7209263027102429,0.004857563217908262,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,0.13333333333333336,0.6166666666666667,0.2833333333333333,0.17444444444444446,0.8895238095238096,0.2523809523809524,0.6666666666666667,0.0004412009407115068,0.05542764485495779,0.0019773254338096326,0.0006655485119389216,0.8486525891144717,0.0014509540869289757,0.09138473705718146,S02,Rising Star (라이징 스타),Stable,N02,Competent Malcontent (유능한 불만자),Neutral
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,0.4666666666666667,0.7083333333333333,0.35000000000000003,0.10222222222222224,0.40380952380952384,0.7476190476190476,0.16666666666666669,0.033634784472697576,0.3769933131527979,0.010473980320470679,0.0008790762306084162,0.017939219598750052,0.5584050489105948,0.0016745773140805643,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,0.5333333333333333,0.65,0.11666666666666667,0.22111111111111112,0.48571428571428577,0.5380952380952382,0.0,0.1681922346504452,0.5401107687201464,0.0026076277825107263,0.0074104069504809435,0.10447179210164585,0.17639514609652765,0.0008120236982431132,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,0.5,0.8,0.2,0.18888888888888888,0.5,0.35,0.16666666666666669,0.044565902232466155,0.895130074805371,0.0022188056213233317,0.001985474506328854,0.044565902232466155,0.009943996902289443,0.0015898436997552993,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,0.23333333333333334,0.5125,0.1,0.3755555555555556,0.4161904761904762,0.6023809523809525,0.16666666666666669,0.014594188751580292,0.23800462004385306,0.0038469863880372956,0.06051223893280184,0.09084864202928448,0.5847004175109889,0.007492906343454215,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,0.43333333333333335,0.49583333333333335,0.31666666666666665,0.3288888888888889,0.34857142857142864,0.6238095238095238,0.0,0.09353747765172318,0.17475101449123873,0.029127872097586226,0.032914646531629344,0.04007461689960305,0.6283668118447806,0.0012275604834388926,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,0.5333333333333333,0.7124999999999999,0.21666666666666667,0.2911111111111111,0.48571428571428577,0.5380952380952382,0.16666666666666669,0.11330431728163266,0.6797628170319819,0.00477507941644253,0.010052838676091209,0.0703784280164109,0.11883028750880571,0.002896232068635107,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,0.5333333333333333,0.7749999999999999,0.16666666666666669,0.37777777777777777,0.4571428571428572,0.5809523809523809,0.33333333333333337,0.06822627123814622,0.764709762270325,0.0017439680978100572,0.014400661512436729,0.03184641884475521,0.10983949629433444,0.009233421742192485,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,0.23333333333333334,0.475,0.13333333333333336,0.24555555555555555,0.44666666666666666,0.5166666666666666,0.0,0.02547881364452741,0.2855776399830975,0.009373131725260065,0.02879119155512802,0.21511668518355956,0.433191807210467,0.0024707306979602764,N01,Coaster (현상 유지자),Neutral,S02,Rising Star (라이징 스타),Stable
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,0.33333333333333337,0.6291666666666667,0.30000000000000004,0.2111111111111111,0.40190476190476193,0.6238095238095238,0.16666666666666669,0.023973972921290193,0.46187861275970327,0.017178102236952594,0.0070621289572002244,0.04759287503977937,0.4377862094971542,0.004528098587920069,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,0.4,0.8958333333333333,0.18333333333333332,0.2733333333333334,0.38761904761904764,0.4785714285714286,0.5,0.00668679529826861,0.9519076883235723,0.0007660315393853913,0.0018841335575166581,0.005908105412842314,0.014670651718505845,0.018176594149908937,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
